-0.158986000000000,0.423977000000000,1
-0.347926000000000,0.470760000000000,1
-0.504608000000000,0.353801000000000,1
-0.596774000000000,0.114035000000000,1
-0.518433000000000,-0.172515000000000,1
-0.292627000000000,-0.207602000000000,1
-0.158986000000000,-0.043859600000000,1
-0.057603700000000,0.143275000000000,1
-0.071428600000000,0.271930000000000,1
-0.297235000000000,0.347953000000000,1
-0.417051000000000,0.201754000000000,1
-0.440092000000000,0.008771930000000,1
-0.324885000000000,-0.032163700000000,1
-0.246544000000000,0.055555600000000,1
-0.218894000000000,0.201754000000000,1
-0.343318000000000,0.160819000000000,1
-0.509217000000000,0.078947400000000,1
-0.384793000000000,-0.090643300000000,1
-0.149770000000000,0.125731000000000,1
-0.195853000000000,0.324561000000000,1
-0.039170500000000,-0.219298000000000,0
-0.108295000000000,-0.301170000000000,0
-0.186636000000000,-0.330409000000000,0
-0.218894000000000,-0.423977000000000,0
-0.080645200000000,-0.564327000000000,0
0.066820300000000,-0.517544000000000,0
0.094470000000000,-0.324561000000000,0
0.186636000000000,-0.166667000000000,0
0.062212000000000,-0.073099400000000,0
0.020737300000000,-0.195906000000000,0
0.029953900000000,-0.342105000000000,0
-0.099078300000000,-0.377193000000000,0
-0.006912440000000,-0.464912000000000,0
0.131336000000000,-0.429825000000000,0
0.232719000000000,-0.195906000000000,0
0.085253500000000,-0.084795300000000,0
-0.131336000000000,-0.236842000000000,1
0.002304150000000,-0.125731000000000,1
0.122120000000000,-0.002923980000000,1
-0.347926000000000,-0.312865000000000,0
-0.228111000000000,-0.125731000000000,0
-0.076036900000000,0.014619900000000,0
0.043778800000000,0.020467800000000,0
0.011520700000000,0.154971000000000,0
-0.417051000000000,-0.160819000000000,0
-0.315668000000000,-0.318713000000000,0
0.126728000000000,-0.219298000000000,0
0.205069000000000,-0.312865000000000,0
0.218894000000000,-0.459064000000000,0
0.071428600000000,-0.646199000000000,0
-0.131336000000000,-0.605263000000000,0
-0.209677000000000,-0.581871000000000,0
-0.228111000000000,-0.429825000000000,0
-0.145161000000000,-0.412281000000000,0
-0.066820300000000,-0.482456000000000,0
0.135945000000000,-0.511696000000000,0
0.269585000000000,-0.406433000000000,0
0.297235000000000,-0.295322000000000,0
0.274194000000000,-0.172515000000000,0
0.255760000000000,-0.049707600000000,0
0.223502000000000,-0.049707600000000,0
0.182028000000000,-0.084795300000000,0
0.158986000000000,-0.154971000000000,0
0.071428600000000,-0.213450000000000,0
0.016129000000000,-0.266082000000000,0
-0.025345600000000,-0.383041000000000,0
-0.011520700000000,-0.482456000000000,0
-0.002304150000000,-0.505848000000000,0
0.025345600000000,-0.511696000000000,0
0.025345600000000,-0.558480000000000,0
0.011520700000000,-0.657895000000000,0
-0.048387100000000,-0.646199000000000,0
-0.085253500000000,-0.552632000000000,0
-0.099078300000000,-0.500000000000000,0
-0.016129000000000,-0.423977000000000,0
0.131336000000000,-0.359649000000000,0
0.223502000000000,-0.371345000000000,0
0.292627000000000,-0.301170000000000,0
0.260369000000000,-0.207602000000000,0
0.200461000000000,-0.225146000000000,0
0.172811000000000,-0.271930000000000,0
-0.131336000000000,0.090643300000000,1
-0.149770000000000,0.073099400000000,1
-0.241935000000000,0.061403500000000,1
-0.301843000000000,0.178363000000000,1
-0.297235000000000,0.195906000000000,1
-0.274194000000000,0.307018000000000,1
-0.324885000000000,0.295322000000000,1
-0.398618000000000,0.266082000000000,1
-0.435484000000000,0.160819000000000,1
-0.472350000000000,0.078947400000000,1
-0.338710000000000,0.043859600000000,1
-0.269585000000000,0.043859600000000,1
-0.255760000000000,0.102339000000000,1
-0.168203000000000,0.266082000000000,1
-0.112903000000000,0.301170000000000,1
-0.039170500000000,0.347953000000000,1
-0.126728000000000,0.441520000000000,1
-0.232719000000000,0.441520000000000,1
-0.338710000000000,0.418129000000000,1
-0.412442000000000,0.353801000000000,1
-0.509217000000000,0.219298000000000,1
-0.541475000000000,0.014619900000000,1
-0.504608000000000,-0.125731000000000,1
-0.490783000000000,-0.143275000000000,1
-0.361751000000000,-0.137427000000000,1
-0.269585000000000,-0.084795300000000,1
-0.223502000000000,-0.078947400000000,1
-0.186636000000000,-0.038011700000000,1
-0.154378000000000,-0.008771930000000,1
-0.112903000000000,0.055555600000000,1
-0.085253500000000,0.137427000000000,1
-0.085253500000000,0.277778000000000,1
-0.168203000000000,0.301170000000000,1
-0.191244000000000,0.195906000000000,1
-0.140553000000000,-0.049707600000000,1
-0.029953900000000,0.067251500000000,1
-0.200461000000000,-0.230994000000000,0
-0.108295000000000,-0.084795300000000,0
0.034562200000000,0.067251500000000,0
